Month,Sample_Name,Wetland_ID,Point,Generic_Horizon,Horizon,Generic_Name,Number_Name,Munsell_Color,Percent_Silt,Percent_Clay,Percent_Sand,Texture,Horizon_Start_cm,Horizon_End_cm,Layer_Thickness_cm,Tin_Weight_g,Tin_WetSoil_g,Tin_DrySoil_g,Percent_Soil_Moisture,Percent_Soil_Moisture_notin,ETDN_mgN_L,ENO3_mgN_L,EON_mgN_L,EOC_mgC_L,EOC _mgC_gsoil,Bulk_EOC_mgC-cm_L,EOC_EON,EEM_File_Name,Abs_File_Name,Analysis_Date,T,A,C,M,N,FI,HIX,T/M,T/N,T/C,A/T,A/C,A/M,M/C,C/N,Abs _254nm,Abs_275nm ,Abs_295nm,Abs_350nm,Abs_400nm,SUVA254_L_mg-m,SSR,Percent_Protein,Percent_RI,C1 ,C2_Q2,C3,C4_HQ,C5_SQ1,C6,C7_SQ2,C8_Trypto,C9_SQ3,C10,C11_Q1,C12_Q3,C13_Tyrosine
2020-09,DB Transition O,DB,3 Transition,1 O,O,3 TransitionO,3 TransitionO,7.5YR 2.5/2,,,,Organic,0,8.001,8.001,1.17,12.24,5.54,153.3180778,120.9386282,1.131388175,0.004,1.127388175,16.13796177,0.537932059,129.1198321,14.31446784,eemc_72,16_abs,20201019_Raman.csv,4.327783815,1.813253975,1.862586362,1.969162309,0.796118614,1.498164436,0.476355522,2.197779125,5.43610429,2.323534578,0.418979795,0.973514041,0.920825047,1.057219332,2.339583987,0.336,0.26,0.19,0.08,0.03,2.082047316,1.4,0.050983477,0.42968943,0.067829029,0.256202538,0.016087065,0.259607851,0.01898927,0.016561928,0.040218271,0,0.037169685,0.02006786,0.086293531,0.129989495,0.050983477
2020-09,DB Transition A1,DB,3 Transition,2 A,A1,3 TransitionA,3 TransitionA1,7.5YR 2.5/1,7.686612139,9.38097288,82.93241498,Loamy Sand,8.001,12.9794,4.9784,1.14,12.89,8.58,57.93010753,50.23310023,0.569834615,0.004,0.565834615,11.05083496,0.368361165,55.01547679,19.53015011,eemc_73,17_abs,20201019_Raman.csv,4.337737337,1.614388348,1.688145532,1.816037919,0.638820606,1.467436266,0.520276756,2.388572006,6.790227643,2.569528074,0.372172915,0.956308753,0.888961806,1.075759101,2.64259718,0.324,0.252,0.188,0.086,0.034,2.931905155,1.230769231,0.037657978,0.442831117,0.069084488,0.265331785,0.015142283,0.260261211,0.026725507,0.026033533,0.048180295,0,0.037148118,0.011320721,0.081862498,0.121251583,0.037657978
2020-09,DB Transition A2,DB,3 Transition,2 A,A2,3 TransitionA,3 TransitionA2,7.5YR 3/1,29.59650804,7.537527946,62.86596402,Sandy Loam,12.9794,19.05,6.0706,1.17,13.79,10.11,41.16331096,36.39960435,0.315275339,0.004,0.311275339,5.3861134,0.179537113,32.69694,17.30337332,eemc_74,18_abs,20201019_Raman.csv,2.562812259,0.906875939,0.792495975,0.910127716,0.28001515,1.515232999,0.518586528,2.815882007,9.152405721,3.233848928,0.353859685,1.144328763,0.99642712,1.148431973,2.830189637,0.16,0.124,0.091,0.041,0.015,2.970602142,1.269230769,0.021237388,0.40731803,0.07046251,0.288367628,0.021165537,0.216220192,0.028860141,0.042658886,0.059208109,0,0.039681728,0,0.08389543,0.128242451,0.021237388
2020-09,DB Transition B1,DB,3 Transition,3 B,B1,3 TransitionB,3 TransitionB1,10YR 5/4,25.86646727,7.934774187,66.19875855,Sandy Loam,19.05,36.068,17.018,1.18,16.37,12.89,29.71818958,26.99767261,0.177316117,0.141561672,0.035754445,4.515818595,0.150527287,76.85020085,126.3009007,eemc_75,19_abs,20201019_Raman.csv,1.851377118,0.855630366,0.600226175,0.731549419,0.351139142,1.616066525,0.460786864,2.530761519,5.272488591,3.084465817,0.462158875,1.425513252,1.169613896,1.218789599,1.709368462,0.101,0.08,0.057,0.025,0.01,2.236582313,1.533333333,0.028098344,0.402553681,0.106537151,0.270077976,0.032397204,0.202353458,0.025838977,0.031082504,0.054607333,0,0.03608578,0.009728216,0.062916003,0.140277055,0.028098344
2020-09,DB Transition B2,DB,3 Transition,3 B,B2,3 TransitionB,3 TransitionB2,10YR 6/6,24.40971451,17.51755983,58.07272566,Sandy Loam,36.068,55.88,19.812,1.18,19.26,15.96,22.32746955,20.67669173,0.01,0.214454339,-0.204454339,1.951766188,0.065058873,38.66839172,-9.546220418,eemc_76,20_abs,20201019_Raman.csv,0.350176909,1.200707665,0.202267509,0.563832456,1.048990852,1.799379717,0.414109105,0.621065539,0.333822653,1.731256349,3.428860199,5.93623599,2.129546909,2.787558219,0.192821042,0.021,0.015,0.01,0.004,0.002,1.07594855,2.5,0.094351818,0.326495925,0.063911895,0.100125475,0.000972858,0.215348346,0,0,0.046692381,0.094351818,0.012465106,0,0.022656569,0.443475552,0
2020-09,DB Edge O,DB,2 Edge,1 O,O,2 EdgeO,2 EdgeO,10YR 2/2,26.21531431,4.088627003,69.69605868,Sandy Loam,0,12.7,12.7,1.17,13.63,6.52,132.8971963,109.0490798,0.297505211,0.004,0.293505211,5.272936048,0.175764535,66.96628782,17.96539158,eemc_77,21_abs,20201019_Raman.csv,2.332428974,0.964559247,1.438543143,1.370908958,0.440797551,1.45045388,0.52422462,1.701374085,5.291383695,1.621382706,0.413542816,0.670511171,0.703591031,0.95298425,3.263500761,0.139,0.112,0.084,0.039,0.016,2.636102519,1.217391304,0.037923126,0.543664059,0.053888244,0.225435845,0.011176104,0.390683682,0.013706041,0,0.030455788,0,0.038693074,0.0259993,0.069902763,0.102136033,0.037923126
2020-09,DB Edge A,DB,2 Edge,2 A,A,2 EdgeA,2 EdgeA,10YR 3/1,25.72489002,10.28995601,63.98515397,Sandy Loam,12.7,25.4,12.7,1.17,20.02,14.77,38.60294118,35.5450237,0.33873541,0.004,0.33473541,4.125551866,0.137518396,52.3945087,12.32481459,eemc_78,22_abs,20201019_Raman.csv,2.438270504,0.999632332,0.943032127,1.084072192,0.446775819,1.474821882,0.546948408,2.249177244,5.457480909,2.585564622,0.409975977,1.060019382,0.922108638,1.149560191,2.110750148,0.133,0.108,0.081,0.039,0.017,3.223811124,1.227272727,0.032723049,0.457866652,0.063668163,0.264395081,0.015437209,0.282815034,0.02501523,0.03029037,0.047982474,0,0.034453067,0.005524297,0.076608538,0.121087488,0.032723049
2020-09,DB Edge B,DB,2 Edge,3 B,B,2 EdgeB,2 EdgeB,10YR 5/1,20.63304696,15.62337712,63.74357591,Sandy Loam,25.4,43.18,17.78,1.18,12.63,10.8,19.02286902,16.94444444,0.01,0.136477923,-0.126477923,2.234709567,0.074490319,39.73313609,-17.66877186,eemc_79,23_abs,20201019_Raman.csv,0.675109341,0.799798519,0.262154254,0.471663006,0.608233419,1.654629504,0.469686813,1.431338334,1.10995108,2.575237024,1.18469479,3.050869886,1.695699067,1.799181202,0.43100929,0.037,0.029,0.022,0.01,0.004,1.655696138,1.166666667,0.049531234,0.38114934,0.066182864,0.216871501,0.017764072,0.216311686,0.012801215,0.016797094,0.06180977,0.049531234,0.032797929,0.000397275,0.061041428,0.247693931,0
2020-09,DB Wetland O/A,DB,1 Wetland,1 O,O/A,1 WetlandO,1 WetlandOA,2.5YR 4/1,39.52062257,13.907393,46.57198444,Loam,0,22.86,22.86,1.17,13.81,8.97,62.05128205,53.95763657,0.472055141,0.004,0.468055141,3.786019813,0.12620066,86.54841292,8.088832882,eemc_80,24_abs,20201020_Raman.csv,2.101717797,1.573111187,0.718088197,1.120470933,1.096334677,1.544802074,0.526625178,1.875745042,1.917040335,2.92682404,0.748488303,2.190693558,1.403973222,1.560352807,0.654989951,0.089,0.071,0.051,0.022,0.008,2.350753678,1.428571429,0.032937057,0.412981076,0.066359366,0.249305783,0.015845472,0.240116526,0.021605522,0.033802395,0.058003864,0.026925822,0.031743991,0,0.066333915,0.183946109,0.006011235
2020-09,DB Wetland B,DB,1 Wetland,3 B,B,1 WetlandB,1 WetlandB,2.5YR 5/1,34.37536032,25.12896353,40.49567615,Loam,22.86,35.56,12.7,1.16,13.12,9.92,36.52968037,32.25806452,0.156744786,0.004,0.152744786,1.887372178,0.062912406,23.96962666,12.35637709,eemc_81,25_abs,20201020_Raman.csv,0.480278231,2.749241163,0.356815824,1.274283457,2.552455356,1.708510524,0.462837478,0.376900624,0.188163225,1.346011577,5.724267701,7.704930596,2.157480071,3.571263856,0.13979317,0.025,0.02,0.016,0.006,0.002,1.324593013,1,0.116712415,0.337001434,0.04589905,0.021029215,0,0.251103508,0,0,0.031097629,0.116712415,0,0,0,0.534158183,0
2020-09,TB Upland O,TB,4 Upland,1 O,O,4 UplandO,4 UplandO,7.5YR 2.5/2,,,,Organic,0,7.62,7.62,1.15,12.15,7.49,73.50157729,62.21628838,0.691511848,0.004,0.687511848,12.13967914,0.404655971,92.50435503,17.65741082,eemc_82,26_abs,20201020_Raman.csv,2.734531162,1.294366555,1.707299703,1.679211455,0.689213404,1.475094731,0.484129756,1.628461474,3.967611696,1.601670262,0.473341307,0.758136695,0.770818083,0.983548145,2.477171357,0.238,0.188,0.136,0.056,0.02,1.960513102,1.444444444,0.055080194,0.526253621,0.061536994,0.219097933,0.009893114,0.366957936,0.013465486,0,0.02943555,0.001955334,0.035626456,0.026967394,0.070071151,0.111867793,0.05312486
2020-09,TB Upland A,TB,4 Upland,2 A,A,4 UplandA,4 UplandA,2.5Y 3/3,12.85690862,3.573942108,83.56914927,Loamy Sand,7.62,20.32,12.7,1.18,13.09,11.19,18.98101898,16.97944593,0.285074875,0.004,0.281074875,5.512950087,0.183765003,70.0144661,19.61381317,eemc_83,27_abs,20201020_Raman.csv,1.913466468,0.888371361,0.797055163,0.885174228,0.418172943,1.545464878,0.507988036,2.161683439,4.575777795,2.400670062,0.464273284,1.114566973,1.003611869,1.110555791,1.906041928,0.128,0.1,0.072,0.032,0.012,2.321805893,1.4,0.038676108,0.456321434,0.065744329,0.254007219,0.017417508,0.272310035,0.022365352,0.019565973,0.053547472,0,0.038670993,0.010742303,0.077433798,0.12951891,0.038676108
2020-09,TB Upland B,TB,4 Upland,3 B,B,4 UplandB,4 UplandB,2.5Y 5/4,11.8148722,5.416926965,82.76820084,Loamy Sand,20.32,43.18,22.86,1.16,20.22,16.61,23.36569579,21.73389524,0.01,0.099852786,-0.089852786,1.795659497,0.059855317,41.0487761,-19.98446093,eemc_84,28_abs,20201020_Raman.csv,0.3762397,0.406132415,0.179587645,0.256687309,0.292003097,1.731289396,0.438228784,1.465751076,1.288478457,2.095019949,1.079451252,2.261471908,1.582206835,1.429314966,0.61501966,0.019,0.015,0.009,0.002,0,1.058107065,3,0.041245024,0.429721269,0.05897096,0.212473314,0.028334262,0.26115399,0.007540195,0.001665411,0.055168056,0.041245024,0.045814105,0.009514273,0.060506806,0.217613603,0
2020-09,TB Transition O,TB,3 Transition,1 O,O,3 TransitionO,3 TransitionO,10YR 2/2,,,,Organic,0,7.62,7.62,1.17,12.16,6.01,127.0661157,102.3294509,0.741845955,0.082806888,0.659039067,18.51273481,0.61709116,141.0670393,28.09049682,eemc_85,29_abs,20201020_Raman.csv,6.505113106,2.410320803,2.546108502,2.746604928,0.926443821,1.480139246,0.529395089,2.368419659,7.021594791,2.55492376,0.370527117,0.946668534,0.877563707,1.078746222,2.748260007,0.468,0.36,0.264,0.116,0.044,2.527989542,1.333333333,0.03371357,0.446618126,0.066712675,0.265045595,0.014107575,0.272269563,0.025758498,0.031616088,0.042779267,0,0.035686817,0.010861143,0.080728509,0.120720701,0.03371357
2020-09,TB Transition A,TB,3 Transition,2 A,A,3 TransitionA,3 TransitionA,10YR 3/1,17.59075908,3.592807557,78.81643337,Loamy Sand,7.62,12.7,5.08,1.17,12.56,8.56,54.12719892,46.72897196,0.311686299,0.004,0.307686299,9.113160657,0.303772022,46.29485614,29.61835057,eemc_86,30_abs,20201020_Raman.csv,3.932982957,1.433698438,1.279544795,1.468701677,0.549061954,1.476268117,0.532410624,2.677863734,7.163095031,3.073736044,0.364532075,1.120475378,0.976167224,1.147831387,2.330419701,0.252,0.196,0.144,0.064,0.022,2.765231619,1.238095238,0.02638848,0.422574076,0.070431438,0.278371796,0.017364859,0.237486661,0.029641011,0.04074054,0.054215088,0,0.035412159,0.000832361,0.082115607,0.127000001,0.02638848
2020-09,TB Transition B,TB,3 Transition,3 B,B,3 TransitionB,3 TransitionB,2.5Y 3/1,20.92493505,3.686257988,75.38880697,Loamy Sand,12.7,38.1,25.4,1.17,17.44,13.68,30.05595524,27.48538012,0.206816281,0.004,0.202816281,3.138177043,0.104605901,79.7096969,15.47300361,eemc_87,31_abs,20201020_Raman.csv,0.88997447,0.789514234,0.423023238,0.556651825,0.6616494,1.622098667,0.486884257,1.598799159,1.345084677,2.103842979,0.887120092,1.866361378,1.418326858,1.31588947,0.639346515,0.059,0.046,0.032,0.014,0.006,1.880072386,1.75,0.051172231,0.452790107,0.052617526,0.217817606,0.026738601,0.283903092,0.012659897,0,0.045625426,0.010761147,0.046545045,0.010942592,0.065539769,0.186438215,0.040411084
2020-09,TB Edge O,TB,2 Edge,1 O,O,2 EdgeO,2 EdgeO,10YR 2/2,9.182240099,3.994533828,86.82322607,Loamy Sand,0,5.08,5.08,1.19,13.25,5.45,183.0985915,143.1192661,0.37269999,0.004,0.36869999,5.8095528,0.19365176,29.51252823,15.7568564,eemc_88,32_abs,20201020_Raman.csv,2.463378246,1.177639082,1.240253833,1.303671879,0.628088668,1.508509387,0.505256009,1.889569213,3.922023067,1.986188779,0.47805857,0.949514568,0.903324756,1.051133119,1.974647681,0.138,0.11,0.081,0.037,0.015,2.375397982,1.318181818,0.044552202,0.487889305,0.055740732,0.236861915,0.015259137,0.328066362,0.015611671,0.007029474,0.036955753,0,0.038547787,0.018244934,0.077075794,0.126054241,0.044552202
2020-09,TB Edge A,TB,2 Edge,2 A,A,2 EdgeA,2 EdgeA,10YR 2/1,20.47285098,7.888621478,71.63852755,Sandy Loam,5.08,38.1,33.02,1.15,18.5,13,46.41350211,42.30769231,0.40307553,0.004,0.39907553,3.563567777,0.118785593,117.669008,8.929557222,eemc_89,33_abs,20201020_Raman.csv,1.498067679,0.868882108,0.687509815,0.800967312,0.471746776,1.611462929,0.500870493,1.870323117,3.175575871,2.178976424,0.580001905,1.263810478,1.084790971,1.165026729,1.457370459,0.082,0.064,0.047,0.021,0.008,2.301064695,1.307692308,0.036439068,0.467107148,0.053188974,0.239904656,0.021938448,0.306142636,0.012908854,0.010619249,0.045603367,0,0.042596564,0.005955582,0.072488205,0.152214397,0.036439068
2020-09,TB Wetland O,TB,1 Wetland,1 O,O,1 WetlandO,1 WetlandO,10YR 2/2,49.14501755,19.75206447,31.10291798,Loam,0,15.24,15.24,1.18,15.44,8.88,85.19480519,73.87387387,0.357993677,0.004,0.353993677,5.899314148,0.196643805,89.90554761,16.66502689,eemc_90,34_abs,20201020_Raman.csv,3.196202398,1.455932812,1.310380426,1.468149795,0.67873417,1.532733569,0.518390605,2.177027445,4.709063636,2.439140828,0.455519592,1.111076435,0.991678653,1.120399669,1.930623923,0.153,0.12,0.089,0.04,0.017,2.593521826,1.347826087,0.028553082,0.458170969,0.058392764,0.257494222,0.018461012,0.293366645,0.017818358,0.025687656,0.045793845,0,0.038794154,0.005094752,0.076728578,0.133814933,0.028553082
2020-09,TB Wetland A,TB,1 Wetland,2 A,A,1 WetlandA,1 WetlandA,10YR 3/1,22.64869379,12.90882341,64.4424828,Sandy Loam,15.24,43.18,27.94,1.18,12.57,9.4,38.56447689,33.72340426,0.297767824,0.004,0.293767824,3.949931839,0.131664395,110.3610956,13.44576063,eemc_91,35_abs,20201021_Raman.csv,1.788840342,1.210398652,0.657426397,0.913210594,0.742055509,1.624872677,0.500684983,1.958847557,2.4106557,2.720974316,0.676638727,1.841116598,1.325432117,1.389068948,0.885953126,0.088,0.067,0.05,0.022,0.009,2.227886546,1.307692308,0.03031209,0.425623642,0.057714552,0.250308034,0.018766379,0.261644368,0.014649438,0.02641199,0.054299263,0.014266325,0.038335371,0,0.069949596,0.177608919,0.016045765
2020-09,QB Upland O1,QB,4 Upland,1 O,O1,4 UplandO,4 UplandO1,7.5YR 2.5/2,,,,Organic,0,5.08,5.08,1.17,11.33,6.51,90.26217228,74.03993856,0.996580305,0.004,0.992580305,16.67262719,0.55575424,84.69694612,16.79725771,eemc_92,36_abs,20201021_Raman.csv,3.589350978,1.69730703,2.005777641,2.021432646,0.841630727,1.48434943,0.46638005,1.775647081,4.264757528,1.789505928,0.472872962,0.846208969,0.839655495,1.007804955,2.383203913,0.308,0.24,0.176,0.076,0.028,1.847339333,1.333333333,0.06051455,0.494399738,0.065196413,0.225497467,0.013198573,0.324669312,0.014163918,0,0.031731044,0.003680803,0.039620626,0.031428008,0.073214467,0.120765622,0.056833747
2020-09,QB Upland O2,QB,4 Upland,1 O,O2,4 UplandO,4 UplandO2,10YR 3/2,14.09980705,0.776136168,85.12405678,Loamy Sand,5.08,8.89,3.81,1.18,11.74,9.82,22.22222222,19.55193483,0.325867386,0.004,0.321867386,6.777414287,0.22591381,25.82194843,21.05654247,eemc_93,37_abs,20201021_Raman.csv,2.313614157,0.95711965,0.99365532,1.039169074,0.377124263,1.491259654,0.507886194,2.226407824,6.134885451,2.328387028,0.413690263,0.963231042,0.921043239,1.045804368,2.634822037,0.182,0.142,0.104,0.046,0.018,2.685389919,1.357142857,0.035218943,0.467021301,0.065581284,0.253163758,0.015802665,0.28361619,0.02510752,0.016488195,0.046740185,0,0.041126644,0.017717372,0.074224932,0.125212313,0.035218943
2020-09,QB Upland A,QB,4 Upland,2 A,A,4 UplandA,4 UplandA,10YR 4/3,11.88230981,5.447846013,82.66984418,Loamy Sand,8.89,25.4,16.51,1.17,12.22,10.61,17.05508475,15.17436381,0.167074221,0.004,0.163074221,2.993778354,0.099792612,49.42728062,18.35837905,eemc_94,38_abs,20201021_Raman.csv,1.20610374,0.491543513,0.540881437,0.564281283,0.190824533,1.562361333,0.507465452,2.137415818,6.320485754,2.229885623,0.407546629,0.908782368,0.871096611,1.043262431,2.834443924,0.077,0.061,0.044,0.019,0.007,2.572000693,1.416666667,0.031593288,0.4795901,0.062168465,0.253590368,0.017523055,0.295470046,0.021082239,0.014225384,0.05194493,0,0.044044024,0.014294324,0.075172397,0.118891481,0.031593288
2020-09,QB Upland B,QB,4 Upland,3 B,B,4 UplandB,4 UplandB,2.5Y 6/4,10.54229342,7.80222597,81.65548061,Loamy Sand,25.4,50.8,25.4,1.16,23.72,20.29,17.92995295,16.90487925,0.01,0.004,0.006,1.764438159,0.058814605,44.81672923,294.0730265,eemc_95,39_abs,20201021_Raman.csv,0.27252519,0.489834944,0.152451138,0.26712849,0.384315317,1.713974137,0.404865748,1.020202636,0.709118732,1.787623188,1.797393275,3.213061895,1.833705357,1.752223651,0.396682443,0.022,0.019,0.01,0.002,0,1.246855827,4.5,0.064765132,0.413845601,0.064198133,0.16222741,0.046776583,0.257076612,0.000455964,0,0.041719684,0.064765132,0.038995926,0.006930729,0.031547171,0.285306654,0
2020-09,QB Trasition O,QB,3 Transition,1 O,O,3 TransitionO,3 TransitionO,7.5YR 2.5/2,,,,Organic,0,10.16,10.16,1.2,12.27,4.3,257.0967742,185.3488372,0.795068802,0.004,0.791068802,19.32839228,0.644279743,196.3764655,24.43326324,eemc_96,40_abs,20201021_Raman.csv,5.015621313,2.112249134,2.46814728,2.523337489,0.974125051,1.442173346,0.510895041,1.987693416,5.148847478,2.032140203,0.421134093,0.855803522,0.837085464,1.022360987,2.533706814,0.396,0.304,0.216,0.088,0.028,2.048799478,1.466666667,0.050939049,0.476775947,0.062132,0.238516091,0.010617675,0.314418261,0.019285737,0.012434754,0.031476153,0,0.034780284,0.024991009,0.080543839,0.119865148,0.050939049
2020-09,QB Transition A,QB,3 Transition,2 A,A,3 TransitionA,3 TransitionA,10YR 2/1,12.47312023,6.978353607,80.54852617,Loamy Sand,10.16,30.48,20.32,1.18,23.35,16.93,40.76190476,37.92085056,0.238855034,0.171406798,0.067448236,4.812421309,0.160414044,97.78840099,71.34984685,eemc_97,41_abs,20201021_Raman.csv,2.302142252,0.982516665,0.964918002,1.062441536,0.439706364,1.501065545,0.558397583,2.16684135,5.235635505,2.38584237,0.426783646,1.018238507,0.924772453,1.101069245,2.19445994,0.12,0.094,0.068,0.03,0.01,2.493547267,1.3,0.029988093,0.483486972,0.057380157,0.253082039,0.016490205,0.307633951,0.024477652,0.024093852,0.047273412,0,0.038565603,0.007597063,0.069357487,0.124060486,0.029988093
2020-09,QB Transition B,QB,3 Transition,3 B,B,3 TransitionB,3 TransitionB,10YR 4/1,11.41808195,13.93307798,74.64884007,Sandy Loam,30.48,45.72,15.24,1.19,23.22,18.64,26.24641834,24.57081545,0.01,0.209027811,-0.199027811,3.188911718,0.106297057,48.59901458,-16.02244283,eemc_98,42_abs,20201021_Raman.csv,1.233695622,1.218684689,0.559618156,0.736859767,0.742782023,1.610194137,0.422759878,1.674261069,1.660912064,2.204531089,0.987832547,2.177707561,1.653889577,1.316718837,0.75340832,0.05,0.038,0.027,0.01,0.003,1.567933026,1.571428571,0.065988875,0.421847937,0.040255927,0.222247365,0.010192603,0.23501895,0.012871832,0.062609565,0.03951137,0.031146177,0.055035157,0.009197708,0,0.247070649,0.034842697
2020-09,QB Edge O,QB,2 Edge,1 O,O,2 EdgeO,2 EdgeO,10YR 2/2,,,,Organic,0,7.62,7.62,1.22,12.06,3.13,467.539267,285.3035144,0.596796189,0.004,0.592796189,12.39725518,0.413241839,94.46708446,20.913183,eemc_99,43_abs,20201021_Raman.csv,4.039417882,1.817683208,2.053441518,2.112039452,0.836049214,1.4998919,0.498499884,1.912567437,4.831555144,1.967145325,0.449986424,0.885188691,0.860629382,1.028536452,2.456125169,0.262,0.206,0.15,0.064,0.024,2.113371034,1.4,0.051296742,0.477834786,0.058860294,0.240024386,0.014690398,0.318542721,0.014875509,0.006985864,0.033648477,0,0.03600139,0.02463645,0.078854189,0.12158358,0.051296742
2020-09,QB Edge A,QB,2 Edge,2 A,A,2 EdgeA,2 EdgeA,10YR 2/1,4.794523211,7.907849972,87.29762682,Loamy Sand,7.62,45.72,38.1,1.16,12.19,7.03,87.90459966,73.3997155,0.402025079,0.142160262,0.259864816,5.497339417,0.183244647,209.4486318,21.15461223,eemc_100,44_abs,20201021_Raman.csv,2.956107032,1.288201969,1.092964917,1.265921628,0.669323489,1.468868878,0.584221423,2.335142213,4.416559527,2.704667813,0.435776498,1.178630667,1.017600095,1.158245437,1.632939729,0.131,0.102,0.075,0.034,0.012,2.382970926,1.227272727,0.025430769,0.467054885,0.056926709,0.265403198,0.020499987,0.293264304,0.025732919,0.03537517,0.048303954,0,0.035191481,0,0.070185983,0.123685527,0.025430769
2020-09,QB Wetalnd O,QB,1 Wetland,1 O,O,1 WetlandO,1 WetlandO,10YR 2/2,,,,Organic,0,5.08,5.08,1.16,12.82,3.68,362.6984127,248.3695652,0.39545976,0.004,0.39145976,7.690638432,0.256354614,39.06844323,19.64605104,eemc_101,45_abs,20201022_Raman.csv,4.261965772,1.589814519,1.764380388,1.865006261,0.585223486,1.515861601,0.531060398,2.285228667,7.282629407,2.415559479,0.373023765,0.901061092,0.852444602,1.057031847,3.014883082,0.2,0.162,0.122,0.058,0.026,2.600564332,1.25,0.029440021,0.472324009,0.0572219,0.263192386,0.01767996,0.30213178,0.019829972,0.025579244,0.045557908,0,0.039013526,0.009370593,0.077379938,0.113602771,0.029440021
2020-09,QB Wetland A,QB,1 Wetland,2 A,A,1 WetlandA,1 WetlandA,10YR 2/1,15.56859251,8.092924742,76.33848274,Sandy Loam,5.08,48.26,43.18,1.16,18.19,8.38,135.8725762,117.0644391,0.559067493,0.004,0.555067493,7.435013725,0.247833791,321.0438926,13.3947922,eemc_102,46_abs,20201022_Raman.csv,4.431671503,1.646816158,1.642995869,1.831089268,0.782111372,1.47607243,0.568231775,2.420237823,5.666292116,2.697311409,0.371601586,1.002325197,0.899364213,1.114481967,2.100718551,0.181,0.141,0.105,0.049,0.02,2.434427248,1.24137931,0.020869089,0.472839414,0.053046017,0.271458176,0.019304937,0.302628864,0.023746703,0.038797768,0.046759072,0,0.037281551,0,0.071751674,0.114356149,0.020869089
2020-09,Channel DF-QB O,Channel,Channel,1 O,O,ChannelO,ChannelO,10YR 2/2,,,,Organic,0,7.62,7.62,1.17,16.76,4.96,311.3456464,237.9032258,0.888033709,0.004,0.884033709,8.248719854,0.274957328,62.85524529,9.33077525,eemc_103,47_abs,20201022_Raman.csv,4.243626042,1.682102033,1.7125341,1.876711631,0.701667278,1.451699093,0.543139973,2.261203038,6.047917829,2.477980462,0.396383191,0.982229804,0.896302876,1.095868182,2.440664049,0.18,0.144,0.107,0.049,0.02,2.182156785,1.275862069,0.034178567,0.464397343,0.05605725,0.262735372,0.016719908,0.298345869,0.021556018,0.029308409,0.042866334,0,0.034866808,0.007497057,0.078042649,0.11782576,0.034178567
2020-09,Channel DF-QB A,Channel,Channel,2 A,A,ChannelA,ChannelA,10YR 2/1,9.048290876,5.740313566,85.21139556,Loamy Sand,7.62,40.64,33.02,1.17,17.32,12.26,45.62669071,41.27243067,0.47643202,0.004,0.47243202,5.639786773,0.187992892,186.2257593,11.9377742,eemc_104,48_abs,20201022_Raman.csv,3.236153798,1.158364213,1.119626058,1.271011669,0.408929648,1.487101945,0.568652099,2.546124381,7.913717715,2.890388066,0.357944735,1.03459919,0.911371816,1.135210867,2.73794298,0.145,0.113,0.084,0.039,0.016,2.571019186,1.260869565,0.021185481,0.458134879,0.055833456,0.276415454,0.01722875,0.281969363,0.02620816,0.044201635,0.050324615,0,0.036204278,0,0.074731018,0.115697791,0.021185481
2020-09,FF O,FF,FF,1 O,O,FFO,FFO,10YR 2/2,,,,Organic,0,7.62,7.62,1.19,12.87,4.54,248.6567164,183.4801762,0.623145,0.004,0.619145,6.69350694,0.223116898,51.00452289,10.81088751,eemc_105,49_abs,20201022_Raman.csv,2.955102207,1.22497773,1.297763029,1.336717301,0.487989057,1.479514368,0.533777686,2.210715912,6.055673103,2.277073812,0.414529733,0.9439148,0.916407477,1.030016476,2.659410104,0.164,0.132,0.096,0.042,0.016,2.450135653,1.384615385,0.043103036,0.466774689,0.062085078,0.260721091,0.016334287,0.299519109,0.019211991,0.017713019,0.038841391,0,0.036172532,0.017220504,0.071204788,0.117873173,0.043103036
2020-09,FF A,FF,FF,2 A,A,FFA,FFA,10YR 2/1,20.42278226,8.88867207,70.68854567,Sandy Loam,7.62,25.4,17.78,1.17,11.99,9.01,38.01020408,33.07436182,0.422596409,0.004,0.418596409,3.713820468,0.123794016,66.03172792,8.872079131,eemc_106,50_abs,20201022_Raman.csv,2.178286484,0.874857774,0.758012985,0.892253305,0.360323195,1.487622093,0.557737657,2.441331931,6.045368476,2.873679644,0.401626591,1.154146158,0.98050382,1.177095014,2.103702996,0.097,0.076,0.057,0.026,0.01,2.61186562,1.1875,0.027345233,0.455798895,0.063742229,0.266514369,0.018755145,0.276885804,0.025443074,0.035978081,0.050156807,0,0.03627143,0.001265629,0.070775905,0.126866295,0.027345233
2020-09,FF B,FF,FF,3 B,B,FFB,FFB,10YR 4/1,20.37780094,11.0328296,68.58936946,Sandy Loam,25.4,33.02,7.62,1.16,15.06,12.75,19.93097498,18.11764706,0.01,0.004,0.006,2.074700208,0.069156674,15.80921558,345.783368,eemc_107,51_abs,20201022_Raman.csv,0.555618453,0.500478075,0.202978512,0.324682509,0.344247581,1.651275586,0.524208317,1.711266969,1.614008297,2.73732646,0.900758555,2.465670228,1.541438362,1.599590543,0.589629451,0.024,0.019,0.014,0.006,0.003,1.156793637,1.666666667,0.03838182,0.405666858,0.064721781,0.239641534,0.020898529,0.230652775,0.018212763,0.027638049,0.058815375,0.038323053,0.03647055,0,0.06012539,0.204441434,5.87675E-05
